Compound,Date,Negative,Neutral,Positive,Tweets Ago
-0.3182,Sat Feb 03 08:57:37 +0000 2018,0.084,0.916,0.0,337
0.0,Sat Feb 03 08:57:37 +0000 2018,0.0,1.0,0.0,338
-0.4767,Sat Feb 03 08:57:35 +0000 2018,0.154,0.846,0.0,339
0.0,Sat Feb 03 08:57:27 +0000 2018,0.0,1.0,0.0,340
0.0,Sat Feb 03 08:57:24 +0000 2018,0.0,1.0,0.0,341
0.0,Sat Feb 03 08:57:24 +0000 2018,0.0,1.0,0.0,342
0.0,Sat Feb 03 08:57:22 +0000 2018,0.083,0.833,0.083,343
0.2381,Sat Feb 03 08:57:21 +0000 2018,0.079,0.794,0.127,344
0.0,Sat Feb 03 08:57:21 +0000 2018,0.0,1.0,0.0,345
0.0,Sat Feb 03 08:57:21 +0000 2018,0.0,1.0,0.0,346
-0.4215,Sat Feb 03 08:57:19 +0000 2018,0.149,0.764,0.087,347
0.6908,Sat Feb 03 08:57:16 +0000 2018,0.0,0.725,0.275,348
-0.2588,Sat Feb 03 08:57:10 +0000 2018,0.194,0.641,0.165,349
0.5473,Sat Feb 03 08:57:08 +0000 2018,0.0,0.828,0.172,350
0.4019,Sat Feb 03 08:57:08 +0000 2018,0.0,0.903,0.097,351
-0.9195,Sat Feb 03 08:57:07 +0000 2018,0.521,0.479,0.0,352
0.0,Sat Feb 03 08:57:06 +0000 2018,0.0,1.0,0.0,353
-0.2263,Sat Feb 03 08:57:04 +0000 2018,0.091,0.909,0.0,354
-0.8689,Sat Feb 03 08:57:03 +0000 2018,0.366,0.634,0.0,355
-0.6249,Sat Feb 03 08:57:03 +0000 2018,0.141,0.859,0.0,356
0.5423,Sat Feb 03 08:57:00 +0000 2018,0.0,0.837,0.163,357
0.0,Sat Feb 03 08:56:57 +0000 2018,0.0,1.0,0.0,358
-0.6948,Sat Feb 03 08:56:56 +0000 2018,0.192,0.808,0.0,359
-0.8114,Sat Feb 03 08:56:54 +0000 2018,0.293,0.637,0.07,360
0.0,Sat Feb 03 08:56:49 +0000 2018,0.0,1.0,0.0,361
-0.8126,Sat Feb 03 08:56:48 +0000 2018,0.316,0.684,0.0,362
0.6908,Sat Feb 03 08:56:47 +0000 2018,0.0,0.695,0.305,363
0.0,Sat Feb 03 08:56:47 +0000 2018,0.0,1.0,0.0,364
0.3612,Sat Feb 03 08:56:45 +0000 2018,0.0,0.878,0.122,365
-0.7506,Sat Feb 03 08:56:40 +0000 2018,0.218,0.782,0.0,366
0.3412,Sat Feb 03 08:56:39 +0000 2018,0.0,0.789,0.211,367
-0.34,Sat Feb 03 08:56:38 +0000 2018,0.211,0.789,0.0,368
-0.7506,Sat Feb 03 08:56:33 +0000 2018,0.218,0.782,0.0,369
0.0,Sat Feb 03 08:56:29 +0000 2018,0.0,1.0,0.0,370
-0.3753,Sat Feb 03 08:56:28 +0000 2018,0.114,0.886,0.0,371
0.0,Sat Feb 03 08:56:26 +0000 2018,0.0,1.0,0.0,372
-0.0772,Sat Feb 03 08:56:23 +0000 2018,0.064,0.936,0.0,373
0.7854,Sat Feb 03 08:56:21 +0000 2018,0.124,0.453,0.423,374
-0.5423,Sat Feb 03 08:56:19 +0000 2018,0.132,0.868,0.0,375
-0.5574,Sat Feb 03 08:56:10 +0000 2018,0.153,0.847,0.0,376
0.0,Sat Feb 03 08:56:09 +0000 2018,0.0,1.0,0.0,377
-0.7506,Sat Feb 03 08:56:08 +0000 2018,0.218,0.782,0.0,378
0.5719,Sat Feb 03 08:56:07 +0000 2018,0.0,0.213,0.787,379
-0.2716,Sat Feb 03 08:56:07 +0000 2018,0.091,0.909,0.0,380
0.6369,Sat Feb 03 08:56:02 +0000 2018,0.0,0.802,0.198,381
-0.6124,Sat Feb 03 08:56:00 +0000 2018,0.228,0.725,0.047,382
0.0,Sat Feb 03 08:55:59 +0000 2018,0.0,1.0,0.0,383
-0.2716,Sat Feb 03 08:55:55 +0000 2018,0.091,0.909,0.0,384
-0.0772,Sat Feb 03 08:55:52 +0000 2018,0.071,0.929,0.0,385
-0.3182,Sat Feb 03 08:55:50 +0000 2018,0.084,0.916,0.0,386
0.0,Sat Feb 03 08:55:49 +0000 2018,0.0,1.0,0.0,387
0.0172,Sat Feb 03 08:55:48 +0000 2018,0.107,0.782,0.111,388
0.0,Sat Feb 03 08:55:47 +0000 2018,0.0,1.0,0.0,389
0.0,Sat Feb 03 08:55:45 +0000 2018,0.0,1.0,0.0,390
-0.7506,Sat Feb 03 08:55:45 +0000 2018,0.218,0.782,0.0,391
-0.34,Sat Feb 03 08:55:43 +0000 2018,0.118,0.882,0.0,392
0.0,Sat Feb 03 08:55:42 +0000 2018,0.0,1.0,0.0,393
-0.5859,Sat Feb 03 08:55:39 +0000 2018,0.174,0.826,0.0,394
-0.1779,Sat Feb 03 08:55:38 +0000 2018,0.195,0.805,0.0,395
-0.3818,Sat Feb 03 08:55:36 +0000 2018,0.106,0.894,0.0,396
0.0,Sat Feb 03 08:55:32 +0000 2018,0.0,1.0,0.0,397
-0.628,Sat Feb 03 08:55:31 +0000 2018,0.205,0.795,0.0,398
0.0,Sat Feb 03 08:55:30 +0000 2018,0.0,1.0,0.0,399
-0.5574,Sat Feb 03 08:55:29 +0000 2018,0.153,0.847,0.0,400
-0.7964,Sat Feb 03 08:58:31 +0000 2018,0.321,0.679,0.0,401
0.7579,Sat Feb 03 08:58:30 +0000 2018,0.0,0.755,0.245,402
-0.3182,Sat Feb 03 08:58:27 +0000 2018,0.084,0.916,0.0,403
0.4836,Sat Feb 03 08:58:24 +0000 2018,0.0,0.778,0.222,404
-0.296,Sat Feb 03 08:58:23 +0000 2018,0.109,0.891,0.0,405
0.0,Sat Feb 03 08:58:21 +0000 2018,0.0,1.0,0.0,406
-0.6249,Sat Feb 03 08:58:15 +0000 2018,0.141,0.859,0.0,407
-0.6808,Sat Feb 03 08:58:15 +0000 2018,0.223,0.777,0.0,408
-0.6249,Sat Feb 03 08:58:12 +0000 2018,0.141,0.859,0.0,409
0.0,Sat Feb 03 08:58:12 +0000 2018,0.0,1.0,0.0,410
-0.3818,Sat Feb 03 08:58:10 +0000 2018,0.106,0.894,0.0,411
0.0,Sat Feb 03 08:58:09 +0000 2018,0.0,1.0,0.0,412
-0.5574,Sat Feb 03 08:58:08 +0000 2018,0.205,0.795,0.0,413
0.3612,Sat Feb 03 08:58:04 +0000 2018,0.0,0.815,0.185,414
0.0,Sat Feb 03 08:58:04 +0000 2018,0.0,1.0,0.0,415
0.0,Sat Feb 03 08:58:03 +0000 2018,0.0,1.0,0.0,416
0.4404,Sat Feb 03 08:58:03 +0000 2018,0.0,0.861,0.139,417
0.0,Sat Feb 03 08:58:00 +0000 2018,0.0,1.0,0.0,418
0.0,Sat Feb 03 08:58:00 +0000 2018,0.0,1.0,0.0,419
0.354,Sat Feb 03 08:58:00 +0000 2018,0.139,0.567,0.294,420
-0.6249,Sat Feb 03 08:57:56 +0000 2018,0.141,0.859,0.0,421
0.0258,Sat Feb 03 08:57:56 +0000 2018,0.0,0.939,0.061,422
0.0,Sat Feb 03 08:57:55 +0000 2018,0.0,1.0,0.0,423
-0.7579,Sat Feb 03 08:57:51 +0000 2018,0.619,0.381,0.0,424
-0.1027,Sat Feb 03 08:57:51 +0000 2018,0.19,0.695,0.115,425
0.0,Sat Feb 03 08:57:49 +0000 2018,0.0,1.0,0.0,426
0.0,Sat Feb 03 08:57:48 +0000 2018,0.0,1.0,0.0,427
0.4019,Sat Feb 03 08:57:47 +0000 2018,0.0,0.903,0.097,428
0.0,Sat Feb 03 08:57:46 +0000 2018,0.0,1.0,0.0,429
0.0,Sat Feb 03 08:57:45 +0000 2018,0.0,1.0,0.0,430
-0.3182,Sat Feb 03 08:57:44 +0000 2018,0.084,0.916,0.0,431
0.0,Sat Feb 03 08:57:43 +0000 2018,0.0,1.0,0.0,432
0.0,Sat Feb 03 08:57:42 +0000 2018,0.0,1.0,0.0,433
0.4497,Sat Feb 03 08:57:41 +0000 2018,0.0,0.871,0.129,434
-0.926,Sat Feb 03 08:57:40 +0000 2018,0.342,0.658,0.0,435
0.4019,Sat Feb 03 08:57:40 +0000 2018,0.13,0.632,0.237,436
-0.3182,Sat Feb 03 08:57:37 +0000 2018,0.084,0.916,0.0,437
0.0,Sat Feb 03 08:57:37 +0000 2018,0.0,1.0,0.0,438
-0.4767,Sat Feb 03 08:57:35 +0000 2018,0.154,0.846,0.0,439
0.0,Sat Feb 03 08:57:27 +0000 2018,0.0,1.0,0.0,440
0.0,Sat Feb 03 08:57:24 +0000 2018,0.0,1.0,0.0,441
0.0,Sat Feb 03 08:57:24 +0000 2018,0.0,1.0,0.0,442
0.0,Sat Feb 03 08:57:22 +0000 2018,0.083,0.833,0.083,443
0.2381,Sat Feb 03 08:57:21 +0000 2018,0.079,0.794,0.127,444
0.0,Sat Feb 03 08:57:21 +0000 2018,0.0,1.0,0.0,445
0.0,Sat Feb 03 08:57:21 +0000 2018,0.0,1.0,0.0,446
-0.4215,Sat Feb 03 08:57:19 +0000 2018,0.149,0.764,0.087,447
0.6908,Sat Feb 03 08:57:16 +0000 2018,0.0,0.725,0.275,448
-0.2588,Sat Feb 03 08:57:10 +0000 2018,0.194,0.641,0.165,449
0.5473,Sat Feb 03 08:57:08 +0000 2018,0.0,0.828,0.172,450
0.4019,Sat Feb 03 08:57:08 +0000 2018,0.0,0.903,0.097,451
-0.9195,Sat Feb 03 08:57:07 +0000 2018,0.521,0.479,0.0,452
0.0,Sat Feb 03 08:57:06 +0000 2018,0.0,1.0,0.0,453
-0.2263,Sat Feb 03 08:57:04 +0000 2018,0.091,0.909,0.0,454
-0.8689,Sat Feb 03 08:57:03 +0000 2018,0.366,0.634,0.0,455
-0.6249,Sat Feb 03 08:57:03 +0000 2018,0.141,0.859,0.0,456
0.5423,Sat Feb 03 08:57:00 +0000 2018,0.0,0.837,0.163,457
0.0,Sat Feb 03 08:56:57 +0000 2018,0.0,1.0,0.0,458
-0.6948,Sat Feb 03 08:56:56 +0000 2018,0.192,0.808,0.0,459
-0.8114,Sat Feb 03 08:56:54 +0000 2018,0.293,0.637,0.07,460
0.0,Sat Feb 03 08:56:49 +0000 2018,0.0,1.0,0.0,461
-0.8126,Sat Feb 03 08:56:48 +0000 2018,0.316,0.684,0.0,462
0.6908,Sat Feb 03 08:56:47 +0000 2018,0.0,0.695,0.305,463
0.0,Sat Feb 03 08:56:47 +0000 2018,0.0,1.0,0.0,464
0.3612,Sat Feb 03 08:56:45 +0000 2018,0.0,0.878,0.122,465
-0.7506,Sat Feb 03 08:56:40 +0000 2018,0.218,0.782,0.0,466
0.3412,Sat Feb 03 08:56:39 +0000 2018,0.0,0.789,0.211,467
-0.34,Sat Feb 03 08:56:38 +0000 2018,0.211,0.789,0.0,468
-0.7506,Sat Feb 03 08:56:33 +0000 2018,0.218,0.782,0.0,469
0.0,Sat Feb 03 08:56:29 +0000 2018,0.0,1.0,0.0,470
-0.3753,Sat Feb 03 08:56:28 +0000 2018,0.114,0.886,0.0,471
0.0,Sat Feb 03 08:56:26 +0000 2018,0.0,1.0,0.0,472
-0.0772,Sat Feb 03 08:56:23 +0000 2018,0.064,0.936,0.0,473
0.7854,Sat Feb 03 08:56:21 +0000 2018,0.124,0.453,0.423,474
-0.5423,Sat Feb 03 08:56:19 +0000 2018,0.132,0.868,0.0,475
-0.5574,Sat Feb 03 08:56:10 +0000 2018,0.153,0.847,0.0,476
0.0,Sat Feb 03 08:56:09 +0000 2018,0.0,1.0,0.0,477
-0.7506,Sat Feb 03 08:56:08 +0000 2018,0.218,0.782,0.0,478
0.5719,Sat Feb 03 08:56:07 +0000 2018,0.0,0.213,0.787,479
-0.2716,Sat Feb 03 08:56:07 +0000 2018,0.091,0.909,0.0,480
0.6369,Sat Feb 03 08:56:02 +0000 2018,0.0,0.802,0.198,481
-0.6124,Sat Feb 03 08:56:00 +0000 2018,0.228,0.725,0.047,482
0.0,Sat Feb 03 08:55:59 +0000 2018,0.0,1.0,0.0,483
-0.2716,Sat Feb 03 08:55:55 +0000 2018,0.091,0.909,0.0,484
-0.0772,Sat Feb 03 08:55:52 +0000 2018,0.071,0.929,0.0,485
-0.3182,Sat Feb 03 08:55:50 +0000 2018,0.084,0.916,0.0,486
0.0,Sat Feb 03 08:55:49 +0000 2018,0.0,1.0,0.0,487
0.0172,Sat Feb 03 08:55:48 +0000 2018,0.107,0.782,0.111,488
0.0,Sat Feb 03 08:55:47 +0000 2018,0.0,1.0,0.0,489
0.0,Sat Feb 03 08:55:45 +0000 2018,0.0,1.0,0.0,490
-0.7506,Sat Feb 03 08:55:45 +0000 2018,0.218,0.782,0.0,491
-0.34,Sat Feb 03 08:55:43 +0000 2018,0.118,0.882,0.0,492
0.0,Sat Feb 03 08:55:42 +0000 2018,0.0,1.0,0.0,493
-0.5859,Sat Feb 03 08:55:39 +0000 2018,0.174,0.826,0.0,494
-0.1779,Sat Feb 03 08:55:38 +0000 2018,0.195,0.805,0.0,495
-0.3818,Sat Feb 03 08:55:36 +0000 2018,0.106,0.894,0.0,496
0.0,Sat Feb 03 08:55:32 +0000 2018,0.0,1.0,0.0,497
-0.628,Sat Feb 03 08:55:31 +0000 2018,0.205,0.795,0.0,498
0.0,Sat Feb 03 08:55:30 +0000 2018,0.0,1.0,0.0,499
-0.5574,Sat Feb 03 08:55:29 +0000 2018,0.153,0.847,0.0,500
